product_id,name,price,currency,brand,description,availability,url,thumbnail_image,gallery_images,Category
234.0,EGP,Sheglam,Home > المكياج والعدسات > Back to المكياج والعدسات > أحمر شفاه جيج بير 4 في 1 #02 برتقالي,sold out,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-brow-pencildark-brown,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-brow-pencildark-brown-7647186.webp?v=1762438060,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-brow-pencildark-brown-7647186.webp?v=1762438060,make-up
340.0,EGP,Gege Bear,Home > المكياج والعدسات > قلم حواجب شيجلام (بني غامق) > Back to المكياج والعدسات > شيشلام برايمر مرطب جود جريب 45 مل,in stock,https://aldawaaegy.com/ar/collections/make-up/products/gege-bear-4-in-1-lipstick-02-orange,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-stick-41-orange-7365267.jpg?v=1762437812,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-stick-41-orange-7365267.jpg?v=1762437812,make-up
569.0,EGP,Sheglam,Home > المكياج والعدسات > أحمر شفاه جيج بير 4 في 1 #02 برتقالي > Back to المكياج والعدسات > ماسكارا كورية بنية اللون 02,sold out,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-hydrating-primer-good-grip-45ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-hydrating-primer-good-grip-45ml-4695641.jpg?v=1762439662,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-hydrating-primer-good-grip-45ml-4695641.jpg?v=1762439662,make-up
450.0,EGP,Korean Products,Home > المكياج والعدسات > شيشلام برايمر مرطب جود جريب 45 مل > Back to المكياج والعدسات > أحمر الخدود جولستار 03,in stock,https://aldawaaegy.com/ar/collections/make-up/products/korean-brown-mascara-02,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-brown-mascara-02-7232413.jpg?v=1762437318,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-brown-mascara-02-7232413.jpg?v=1762437318,make-up
375.0,EGP,Julystar,Home > المكياج والعدسات > ماسكارا كورية بنية اللون 02 > Back to المكياج والعدسات > أحمر الخدود جولستار 02,in stock,https://aldawaaegy.com/ar/collections/make-up/products/julystar-blusher-stick-03,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-blasher-july-star-no-03-4225360.jpg?v=1762438869,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-blasher-july-star-no-03-4225360.jpg?v=1762438869,make-up
375.0,EGP,Julystar,Home > المكياج والعدسات > أحمر الخدود جولستار 03 > Back to المكياج والعدسات > بلسم الشفاه المرطب من WNP'L باللون الوردي 7 جم,in stock,https://aldawaaegy.com/ar/collections/make-up/products/julystar-blusher-stick-02,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-blasher-july-star-no-02-6892583.jpg?v=1762437317,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-blasher-july-star-no-02-6892583.jpg?v=1762437317,make-up
84.0,EGP,WNP'L,Home > المكياج والعدسات > أحمر الخدود جولستار 02 > Back to المكياج والعدسات > بلسم الشفاه المرطب من WNP'L ساكورا 7 جم,in stock,https://aldawaaegy.com/ar/collections/make-up/products/wnpl-hydrating-lip-balm-rose-7gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-blam-rose-7-gm-2489610.jpg?v=1762438035,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-blam-rose-7-gm-2489610.jpg?v=1762438035,make-up
84.0,EGP,WNP'L,Home > المكياج والعدسات > بلسم الشفاه المرطب من WNP'L باللون الوردي 7 جم > Back to المكياج والعدسات > أحمر الشفاه السائل شيغلام مات ميني,in stock,https://aldawaaegy.com/ar/collections/make-up/products/wnpl-hydrating-lip-balm-sakura-7gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-blam-sakura-7-gm-3801985.jpg?v=1762441342,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-blam-sakura-7-gm-3801985.jpg?v=1762441342,make-up
170.0,EGP,Sheglam,Home > المكياج والعدسات > بلسم الشفاه المرطب من WNP'L ساكورا 7 جم > Back to المكياج والعدسات > أحمر شفاه جيج بير 4 في 1 #01 وردي,in stock,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-matte-mini-liquid-lipstick,,,make-up
340.0,EGP,Gege Bear,Home > المكياج والعدسات > أحمر الشفاه السائل شيغلام مات ميني > Back to المكياج والعدسات > مجموعة فرش كورية باللون الوردي,in stock,https://aldawaaegy.com/ar/collections/make-up/products/gege-bear-4-in-1-lipstick-01-pink,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-stick-41-pink-6171596.jpg?v=1762437345,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-lip-stick-41-pink-6171596.jpg?v=1762437345,make-up
340.0,EGP,Korean Products,Home > المكياج والعدسات > أحمر شفاه جيج بير 4 في 1 #01 وردي > Back to المكياج والعدسات > مجموعة بورش الكورية البنية,in stock,https://aldawaaegy.com/ar/collections/make-up/products/korean-pink-brush-set,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-pink-brush-set-7677981.jpg?v=1762438644,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-pink-brush-set-7677981.jpg?v=1762438644,make-up
425.0,EGP,Korean Products,Home > المكياج والعدسات > مجموعة فرش كورية باللون الوردي > Back to المكياج والعدسات > ملمع الشفاه من مايبيلين (ريف) مع حمض الهيالورونيك,in stock,https://aldawaaegy.com/ar/collections/make-up/products/korean-brown-bursh-set,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-brown-bursh-set-7005023.jpg?v=1762437697,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/korean-brown-bursh-set-7005023.jpg?v=1762437697,make-up
400.0,EGP,Maybelline,Home > المكياج والعدسات > مجموعة بورش الكورية البنية > Back to المكياج والعدسات > أحمر الشفاه والخدود جاست بيتشي من ذا باثلاند، 15 مل,in stock,https://aldawaaegy.com/ar/collections/make-up/products/maybelline-reef-lip-gloss-makeup-with-hyaluronic-acid,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/maybeline-lifter-gloss-006-2066867.webp?v=1762439236,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/maybeline-lifter-gloss-006-2066867.webp?v=1762439236,make-up
140.0,EGP,The Bathland,Home > المكياج والعدسات > ملمع الشفاه من مايبيلين (ريف) مع حمض الهيالورونيك > Back to المكياج والعدسات > مستحضر تكبير الشفاه SHEGLAM أول إعجاب,sold out,https://aldawaaegy.com/ar/collections/make-up/products/the-bathland-just-peachy-lip-cheek-tint-15ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/the-bathland-just-peachy-lipcheek-tint-15ml-7497917.png?v=1762437685,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/the-bathland-just-peachy-lipcheek-tint-15ml-7497917.png?v=1762437685,make-up
355.0,EGP,Sheglam,Home > المكياج والعدسات > أحمر الشفاه والخدود جاست بيتشي من ذا باثلاند، 15 مل > Back to المكياج والعدسات > جل الحواجب من SHEGLAM SET ME UP,sold out,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-lip-plumper-first-crush,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-lip-plumper-first-crush-5573882.jpg?v=1762439162,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-lip-plumper-first-crush-5573882.jpg?v=1762439162,make-up
215.0,EGP,Sheglam,Home > المكياج والعدسات > مستحضر تكبير الشفاه SHEGLAM أول إعجاب > Back to المكياج والعدسات > مجموعة وصلات الرموش ذاتية الصنع رموش المنك 180 قطعة رموش عنقودية/0.07 مللي متر/10-16 مللي متر,sold out,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-set-me-up-brow-gel,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-set-me-up-brow-gel-5896082.jpg?v=1762438981,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-set-me-up-brow-gel-5896082.jpg?v=1762438981,make-up
315.0,EGP,Sheglam,Home > المكياج والعدسات > جل الحواجب من SHEGLAM SET ME UP > Back to المكياج والعدسات > SHEGLAM Snatch 'n' Blush Stick,sold out,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-lash-120-pic-pink,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-lash-120-pic-pink-4975077.png?v=1762438430,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-lash-120-pic-pink-4975077.png?v=1762438430,make-up
350.0,EGP,Sheglam,Home > المكياج والعدسات > مجموعة وصلات الرموش ذاتية الصنع رموش المنك 180 قطعة رموش عنقودية/0.07 مللي متر/10-16 مللي متر > Back to المكياج والعدسات > شيشلام بلاش تريو سويت تشيكس برايفت,sold out,https://aldawaaegy.com/ar/collections/make-up/products/sheglam-blush-stick,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-blush-stick-midnight-hour-4780545.jpg?v=1762438506,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-blush-stick-midnight-hour-4780545.jpg?v=1762438506;https://cdn.shopify.com/s/files/1/0566/6779/9603/files/sheglam-blush-stick-midnight-hour-4557357.jpg?v=1762438505,make-up
